1232	17709	2743	20070215	02:46	20050615	04:18	20050617	06:02	391	2	1600	102	1	2006/02/16 02:30:53.000000000
1233	18285	4214	20070215	02:47	20050615	04:18	20050622	03:36	550	1	1913	101	7	2006/02/16 02:30:53.000000000
1234	18221	709	20070215	02:50	20050615	04:21	20050622	03:25	529	1	1155	101	2	2006/02/16 02:30:53.000000000
1235	19458	1000	20070215	02:59	20050615	04:31	20050622	10:08	255	1	1223	101	3	2006/02/16 02:30:53.000000000
1236	18756	3182	20070215	03:02	20050615	04:34	20050618	08:15	66	1	1696	101	3	2006/02/16 02:30:53.000000000
1237	18699	3249	20070215	03:12	20050615	04:44	20050623	07:00	49	2	1713	102	10	2006/02/16 02:30:53.000000000
1238	18482	3534	20070215	03:17	20050615	04:49	20050620	00:06	205	1	1771	101	3	2006/02/16 02:30:53.000000000
1239	17889	3731	20070215	03:21	20050615	04:53	20050616	07:03	444	1	1813	101	1	2006/02/16 02:30:53.000000000
1240	18609	3841	20070215	03:26	20050615	04:58	20050617	23:56	28	1	1838	101	3	2006/02/16 02:30:53.000000000
1241	18744	4377	20070215	03:28	20050615	04:59	20050624	03:32	62	2	1953	102	7	2006/02/16 02:30:53.000000000
1242	19044	821	20070215	03:33	20050615	05:05	20050622	04:57	141	1	1179	101	8	2006/02/16 02:30:53.000000000
1243	18911	2629	20070215	03:35	20050615	05:07	20050621	08:17	107	2	1574	102	3	2006/02/16 02:30:53.000000000
1244	18167	1026	20070215	03:37	20050615	05:08	20050620	10:41	515	1	1229	101	5	2006/02/16 02:30:53.000000000
1245	19373	1314	20070215	03:37	20050615	05:09	20050622	06:55	234	2	1289	102	4	2006/02/16 02:30:53.000000000
1246	17565	431	20070215	03:39	20050615	05:11	20050621	02:21	357	1	1095	101	6	2006/02/16 02:30:53.000000000
1248	18271	3878	20070215	04:02	20050615	05:33	20050619	06:56	544	2	1845	102	2	2006/02/16 02:30:53.000000000
1249	17747	2120	20070215	04:06	20050615	05:38	20050622	10:29	403	1	1458	101	9	2006/02/16 02:30:53.000000000
1250	18655	4360	20070215	04:24	20050615	05:55	20050623	03:11	38	2	1948	102	3	2006/02/16 02:30:53.000000000
1251	17884	3307	20070215	04:27	20050615	05:58	20050623	02:45	442	2	1726	102	6	2006/02/16 02:30:53.000000000
1252	18848	1147	20070215	04:33	20050615	06:05	20050624	07:40	89	1	1253	101	9	2006/02/16 02:30:53.000000000
1253	18103	3242	20070215	04:34	20050615	06:06	20050621	04:13	498	2	1709	102	7	2006/02/16 02:30:53.000000000
1254	18361	3986	20070215	04:39	20050615	06:11	20050621	06:40	571	2	1866	102	5	2006/02/16 02:30:53.000000000
1255	18206	1433	20070215	04:42	20050615	06:13	20050616	03:59	526	2	1312	102	5	2006/02/16 02:30:53.000000000
1256	18009	1437	20070215	04:42	20050615	06:13	20050616	06:54	470	2	1313	102	1	2006/02/16 02:30:53.000000000
1257	19509	1938	20070215	04:44	20050615	06:15	20050621	01:04	267	2	1419	102	5	2006/02/16 02:30:53.000000000
1259	18354	4460	20070215	05:06	20050615	06:37	20050623	04:02	570	2	1971	102	5	2006/02/16 02:30:53.000000000
1260	18417	330	20070215	05:10	20050615	06:42	20050616	10:44	586	2	1073	102	3	2006/02/16 02:30:53.000000000
1261	18871	2447	20070215	05:21	20050615	06:52	20050621	01:47	95	2	1532	102	2	2006/02/16 02:30:53.000000000
1262	19383	4495	20070215	05:23	20050615	06:54	20050622	08:09	236	2	1978	102	1	2006/02/16 02:30:53.000000000
1263	18257	4144	20070215	05:25	20050615	06:56	20050616	11:08	540	1	1897	101	3	2006/02/16 02:30:53.000000000
1264	17876	4176	20070215	05:28	20050615	06:59	20050618	08:10	439	2	1905	102	5	2006/02/16 02:30:53.000000000
1265	19126	982	20070215	05:29	20050615	07:00	20050619	12:27	163	1	1219	101	5	2006/02/16 02:30:53.000000000
1266	18874	2230	20070215	05:40	20050615	07:11	20050621	02:59	96	2	1480	102	4	2006/02/16 02:30:53.000000000
1267	18141	4246	20070215	05:49	20050615	07:21	20050617	08:12	509	2	1920	102	3	2006/02/16 02:30:53.000000000
1268	19047	3641	20070215	05:57	20050615	07:29	20050623	12:36	142	1	1793	101	2	2006/02/16 02:30:53.000000000
1269	18739	108	20070215	05:58	20050615	07:29	20050616	13:26	59	2	1022	102	3	2006/02/16 02:30:53.000000000
1270	17724	62	20070215	05:58	20050615	07:30	20050618	11:31	395	2	1012	102	1	2006/02/16 02:30:53.000000000
1271	18320	379	20070215	06:00	20050615	07:32	20050621	05:12	560	1	1084	101	5	2006/02/16 02:30:53.000000000
1272	19025	3128	20070215	06:11	20050615	07:42	20050618	12:00	135	1	1685	101	1	2006/02/16 02:30:53.000000000
1273	18224	361	20070215	06:21	20050615	07:52	20050621	04:55	530	1	1079	101	2	2006/02/16 02:30:53.000000000
1274	17842	2765	20070215	06:21	20050615	07:52	20050620	10:01	430	1	1606	101	3	2006/02/16 02:30:53.000000000
1275	19310	950	20070215	06:24	20050615	07:55	20050620	06:30	214	1	1212	101	5	2006/02/16 02:30:53.000000000
1276	17696	1508	20070215	06:28	20050615	08:00	20050624	02:55	388	2	1328	102	7	2006/02/16 02:30:53.000000000
1277	17986	76	20070215	06:29	20050615	08:01	20050622	07:16	464	2	1015	102	5	2006/02/16 02:30:53.000000000
1278	19240	4471	20070215	06:37	20050615	08:09	20050617	04:05	191	2	1973	102	1	2006/02/16 02:30:53.000000000
1279	19203	698	20070215	06:42	20050615	08:13	20050618	09:36	183	2	1153	102	1	2006/02/16 02:30:53.000000000
1280	19505	2597	20070215	06:44	20050615	08:16	20050621	04:10	266	2	1568	102	6	2006/02/16 02:30:53.000000000
1281	18151	2963	20070215	06:50	20050615	08:21	20050617	11:03	511	1	1647	101	3	2006/02/16 02:30:53.000000000
1282	18254	186	20070215	06:53	20050615	08:25	20050621	04:02	539	1	1042	101	4	2006/02/16 02:30:53.000000000
1283	18010	3177	20070215	06:55	20050615	08:27	20050616	09:46	470	2	1695	102	1	2006/02/16 02:30:53.000000000
1284	17982	1387	20070215	06:55	20050615	08:27	20050617	03:58	463	1	1303	101	3	2006/02/16 02:30:53.000000000
1285	19453	1054	20070215	07:01	20050615	08:33	20050619	07:36	254	1	1234	101	3	2006/02/16 02:30:53.000000000
1286	19191	774	20070215	07:09	20050615	08:41	20050623	13:13	179	2	1169	102	8	2006/02/16 02:30:53.000000000
1287	18902	4204	20070215	07:10	20050615	08:41	20050622	14:02	104	1	1911	101	4	2006/02/16 02:30:53.000000000
1288	17951	830	20070215	07:10	20050615	08:41	20050619	05:30	456	2	1181	102	3	2006/02/16 02:30:53.000000000
1289	18194	3154	20070215	07:12	20050615	08:44	20050621	06:04	522	1	1691	101	4	2006/02/16 02:30:53.000000000
1290	18258	1921	20070215	07:21	20050615	08:52	20050624	13:36	540	2	1415	102	5	2006/02/16 02:30:53.000000000
1291	19170	3090	20070215	07:23	20050615	08:55	20050624	04:22	176	1	1677	101	6	2006/02/16 02:30:53.000000000
1292	19183	4535	20070215	07:32	20050615	09:03	20050621	07:53	178	1	1986	101	7	2006/02/16 02:30:53.000000000
1293	18992	2882	20070215	07:34	20050615	09:06	20050618	06:58	127	1	1630	101	5	2006/02/16 02:30:53.000000000
1295	17910	2897	20070215	07:45	20050615	09:17	20050618	10:14	449	2	1635	102	5	2006/02/16 02:30:53.000000000
1296	19277	1760	20070215	07:52	20050615	09:23	20050619	03:44	200	2	1380	102	2	2006/02/16 02:30:53.000000000
1297	18507	1075	20070215	07:59	20050615	09:31	20050619	04:33	4	1	1239	101	5	2006/02/16 02:30:53.000000000
1299	18856	1584	20070215	08:03	20050615	09:34	20050621	12:07	91	1	1345	101	5	2006/02/16 02:30:53.000000000
1300	19213	2524	20070215	08:04	20050615	09:36	20050617	13:54	186	2	1552	102	3	2006/02/16 02:30:53.000000000
1301	18640	1484	20070215	08:14	20050615	09:46	20050624	08:56	33	2	1322	102	11	2006/02/16 02:30:53.000000000
1303	17602	2001	20070215	08:24	20050615	09:55	20050620	14:26	365	2	1434	102	2	2006/02/16 02:30:53.000000000
1304	19412	1304	20070215	08:24	20050615	09:56	20050624	07:00	242	1	1287	101	5	2006/02/16 02:30:53.000000000
1305	18527	187	20070215	08:27	20050615	09:59	20050619	09:48	8	2	1042	102	3	2006/02/16 02:30:53.000000000
1306	18202	2132	20070215	08:27	20050615	09:59	20050619	09:37	524	2	1459	102	2	2006/02/16 02:30:53.000000000
1307	18137	368	20070215	08:34	20050615	10:06	20050620	04:50	507	2	1081	102	5	2006/02/16 02:30:53.000000000
1308	19384	220	20070215	08:36	20050615	10:07	20050624	15:24	236	1	1049	101	6	2006/02/16 02:30:53.000000000
1309	19278	2356	20070215	08:39	20050615	10:10	20050616	12:44	200	1	1510	101	5	2006/02/16 02:30:53.000000000
1310	18601	2045	20070215	08:40	20050615	10:11	20050616	15:00	27	1	1442	101	5	2006/02/16 02:30:53.000000000
1313	17905	1657	20070215	08:47	20050615	10:18	20050623	06:25	448	1	1359	101	6	2006/02/16 02:30:53.000000000
1314	18250	1359	20070215	08:50	20050615	10:21	20050621	14:10	538	1	1299	101	6	2006/02/16 02:30:53.000000000
1315	17756	3844	20070215	08:51	20050615	10:23	20050621	15:06	405	1	1839	101	5	2006/02/16 02:30:53.000000000
1316	19033	3891	20070215	08:54	20050615	10:26	20050621	09:25	138	2	1847	102	1	2006/02/16 02:30:53.000000000
1319	19234	4296	20070215	09:07	20050615	10:39	20050618	05:25	190	1	1933	101	3	2006/02/16 02:30:53.000000000
1320	18822	4484	20070215	09:10	20050615	10:42	20050617	13:44	84	1	1976	101	5	2006/02/16 02:30:53.000000000
1321	18476	3516	20070215	09:17	20050615	10:49	20050616	15:30	204	1	1768	101	3	2006/02/16 02:30:53.000000000
1322	19324	2076	20070215	09:23	20050615	10:55	20050618	15:14	217	2	1448	102	3	2006/02/16 02:30:53.000000000
1323	19218	3273	20070215	09:23	20050615	10:55	20050624	09:51	187	1	1719	101	7	2006/02/16 02:30:53.000000000
1324	17723	764	20070215	09:31	20050615	11:02	20050617	07:14	394	1	1167	101	5	2006/02/16 02:30:53.000000000
1325	19246	52	20070215	09:31	20050615	11:03	20050620	10:54	193	1	1010	101	5	2006/02/16 02:30:53.000000000
1326	18281	59	20070215	09:36	20050615	11:07	20050622	05:55	548	2	1011	102	2	2006/02/16 02:30:53.000000000
1327	18255	403	20070215	09:40	20050615	11:11	20050622	10:45	539	1	1089	101	1	2006/02/16 02:30:53.000000000
1329	17575	1154	20070215	09:53	20050615	11:25	20050617	16:10	359	2	1255	102	5	2006/02/16 02:30:53.000000000
1330	18419	1219	20070215	09:57	20050615	11:29	20050624	13:36	587	2	1269	102	3	2006/02/16 02:30:53.000000000
1332	18952	1412	20070215	10:04	20050615	11:36	20050617	14:29	116	1	1308	101	1	2006/02/16 02:30:53.000000000
1335	18752	1713	20070215	10:19	20050615	11:51	20050616	16:42	64	2	1372	102	1	2006/02/16 02:30:53.000000000
1337	17988	4014	20070215	10:41	20050615	12:12	20050620	12:38	465	2	1870	102	3	2006/02/16 02:30:53.000000000
1338	18588	1206	20070215	10:46	20050615	12:17	20050619	07:40	25	2	1267	102	5	2006/02/16 02:30:53.000000000
1339	19121	424	20070215	10:50	20050615	12:21	20050619	07:46	162	1	1093	101	5	2006/02/16 02:30:53.000000000
1340	18893	251	20070215	10:52	20050615	12:24	20050622	13:02	100	1	1056	101	4	2006/02/16 02:30:53.000000000
1341	17519	3363	20070215	10:54	20050615	12:26	20050621	07:26	344	2	1736	102	4	2006/02/16 02:30:53.000000000
1342	17827	4429	20070215	10:54	20050615	12:26	20050622	11:23	427	1	1965	101	6	2006/02/16 02:30:53.000000000
1343	17794	2393	20070215	10:55	20050615	12:27	20050621	16:57	416	1	1520	101	5	2006/02/16 02:30:53.000000000
1344	18413	1625	20070215	10:58	20050615	12:29	20050622	12:45	585	2	1353	102	1	2006/02/16 02:30:53.000000000
1346	18414	4540	20070215	11:08	20050615	12:39	20050624	17:43	585	1	1988	101	8	2006/02/16 02:30:53.000000000
1347	19235	374	20070215	11:12	20050615	12:43	20050616	09:55	190	1	1083	101	3	2006/02/16 02:30:53.000000000
1348	19258	2078	20070215	11:13	20050615	12:45	20050617	17:12	196	1	1448	101	3	2006/02/16 02:30:53.000000000
1349	19510	1131	20070215	11:17	20050615	12:49	20050617	15:20	267	1	1251	101	5	2006/02/16 02:30:53.000000000
1351	18060	2364	20070215	11:19	20050615	12:51	20050622	07:23	484	1	1512	101	4	2006/02/16 02:30:53.000000000
1353	18049	2711	20070215	11:42	20050615	13:13	20050621	08:46	480	2	1593	102	1	2006/02/16 02:30:53.000000000
1354	18817	1294	20070215	11:42	20050615	13:13	20050623	13:08	83	2	1284	102	6	2006/02/16 02:30:53.000000000
1355	18109	4203	20070215	11:42	20050615	13:13	20050620	12:23	499	1	1911	101	3	2006/02/16 02:30:53.000000000
1356	19297	1318	20070215	11:45	20050615	13:17	20050619	16:22	212	1	1290	101	1	2006/02/16 02:30:53.000000000
1357	18483	2285	20070215	11:54	20050615	13:26	20050623	14:12	205	1	1492	101	5	2006/02/16 02:30:53.000000000
1358	17885	2025	20070215	11:57	20050615	13:28	20050621	13:40	442	1	1438	101	1	2006/02/16 02:30:53.000000000
1359	17553	3140	20070215	11:58	20050615	13:30	20050617	14:55	353	1	1688	101	3	2006/02/16 02:30:53.000000000
1360	18550	4107	20070215	12:00	20050615	13:32	20050618	10:59	14	2	1890	102	5	2006/02/16 02:30:53.000000000
1361	18949	4338	20070215	12:06	20050615	13:37	20050619	17:08	115	1	1942	101	1	2006/02/16 02:30:53.000000000
1362	18884	4524	20070215	12:21	20050615	13:53	20050619	16:05	98	1	1984	101	4	2006/02/16 02:30:53.000000000
1363	19266	771	20070215	12:33	20050615	14:05	20050617	19:53	197	2	1168	102	1	2006/02/16 02:30:53.000000000
1364	17740	115	20070215	12:33	20050615	14:05	20050616	15:31	400	1	1023	101	1	2006/02/16 02:30:53.000000000
1365	18589	3813	20070215	12:38	20050615	14:09	20050619	18:11	25	2	1832	102	3	2006/02/16 02:30:53.000000000
1366	18382	4238	20070215	12:49	20050615	14:21	20050624	17:36	576	1	1918	101	5	2006/02/16 02:30:53.000000000
1367	18866	1505	20070215	12:53	20050615	14:25	20050621	19:15	94	1	1327	101	5	2006/02/16 02:30:53.000000000
1368	19338	2020	20070215	12:56	20050615	14:27	20050623	18:07	222	2	1437	102	9	2006/02/16 02:30:53.000000000
1369	19333	679	20070215	12:57	20050615	14:29	20050616	13:01	221	1	1149	101	1	2006/02/16 02:30:53.000000000
1370	17730	644	20070215	12:59	20050615	14:31	20050622	19:23	396	2	1140	102	2	2006/02/16 02:30:53.000000000
1371	18079	760	20070215	13:06	20050615	14:38	20050623	15:36	491	1	1166	101	5	2006/02/16 02:30:53.000000000
1372	18918	3740	20070215	13:14	20050615	14:45	20050617	18:02	108	2	1815	102	5	2006/02/16 02:30:53.000000000
1373	18707	284	20070215	13:16	20050615	14:48	20050622	09:48	51	1	1064	101	2	2006/02/16 02:30:53.000000000
1374	18966	3353	20070215	13:18	20050615	14:49	20050622	12:30	120	1	1734	101	4	2006/02/16 02:30:53.000000000
1375	18113	3555	20070215	13:23	20050615	14:54	20050621	14:48	500	2	1775	102	6	2006/02/16 02:30:53.000000000
1376	19313	4271	20070215	13:27	20050615	14:59	20050619	17:34	215	1	1926	101	5	2006/02/16 02:30:53.000000000
1377	19424	3410	20070215	13:30	20050615	15:02	20050622	14:54	245	2	1745	102	3	2006/02/16 02:30:53.000000000
1378	19447	4372	20070215	13:31	20050615	15:03	20050619	16:50	253	1	1950	101	2	2006/02/16 02:30:53.000000000
1379	19298	810	20070215	13:33	20050615	15:05	20050618	12:11	212	1	1176	101	1	2006/02/16 02:30:53.000000000
1380	19110	3376	20070215	13:41	20050615	15:13	20050618	12:42	158	2	1739	102	1	2006/02/16 02:30:53.000000000
1382	17947	3133	20070215	13:46	20050615	15:18	20050622	09:22	455	2	1686	102	2	2006/02/16 02:30:53.000000000
1383	17648	1281	20070215	13:48	20050615	15:20	20050624	18:42	379	2	1283	102	9	2006/02/16 02:30:53.000000000
1384	19413	4242	20070215	13:50	20050615	15:22	20050618	18:11	242	1	1919	101	5	2006/02/16 02:30:53.000000000
1385	17731	4073	20070215	13:56	20050615	15:28	20050618	18:37	396	1	1885	101	5	2006/02/16 02:30:53.000000000
1388	18114	3987	20070215	14:17	20050615	15:48	20050622	17:51	500	1	1866	101	6	2006/02/16 02:30:53.000000000
1389	18017	965	20070215	14:17	20050615	15:49	20050619	11:08	472	2	1215	102	5	2006/02/16 02:30:53.000000000
1390	19454	4502	20070215	14:34	20050615	16:06	20050619	13:11	254	1	1979	101	1	2006/02/16 02:30:53.000000000
1392	17976	363	20070215	14:40	20050615	16:12	20050616	17:30	460	2	1079	102	1	2006/02/16 02:30:53.000000000
1393	19178	2767	20070215	14:41	20050615	16:12	20050619	10:40	177	2	1606	102	3	2006/02/16 02:30:53.000000000
1395	19444	753	20070215	14:49	20050615	16:21	20050623	12:52	252	2	1165	102	6	2006/02/16 02:30:53.000000000
1396	18898	1007	20070215	14:51	20050615	16:22	20050617	15:53	103	2	1226	102	5	2006/02/16 02:30:53.000000000
1397	17890	1830	20070215	14:53	20050615	16:25	20050621	20:45	444	1	1395	101	4	2006/02/16 02:30:53.000000000
1398	18215	4402	20070215	14:57	20050615	16:28	20050616	12:11	527	1	1959	101	3	2006/02/16 02:30:53.000000000
1399	18007	1435	20070215	14:58	20050615	16:29	20050618	14:06	469	1	1313	101	1	2006/02/16 02:30:53.000000000
1400	18362	230	20070215	14:58	20050615	16:29	20050621	14:43	571	2	1051	102	4	2006/02/16 02:30:53.000000000
1401	17607	4081	20070215	14:58	20050615	16:30	20050621	11:07	366	2	1887	102	2	2006/02/16 02:30:53.000000000
1402	17659	1951	20070215	14:59	20050615	16:31	20050624	19:31	381	1	1423	101	4	2006/02/16 02:30:53.000000000
1403	18277	3380	20070215	15:00	20050615	16:31	20050622	14:23	546	2	1739	102	1	2006/02/16 02:30:53.000000000
1404	17634	2776	20070215	15:07	20050615	16:38	20050616	20:37	375	1	1607	101	3	2006/02/16 02:30:53.000000000
1405	19418	3184	20070215	15:09	20050615	16:41	20050621	18:16	243	1	1696	101	6	2006/02/16 02:30:53.000000000
1406	19274	3118	20070215	15:12	20050615	16:44	20050621	11:22	199	2	1683	102	5	2006/02/16 02:30:53.000000000
1407	18849	1286	20070215	15:13	20050615	16:45	20050623	14:01	89	1	1283	101	8	2006/02/16 02:30:53.000000000
1408	17732	2655	20070215	15:26	20050615	16:57	20050622	21:08	396	1	1580	101	7	2006/02/16 02:30:53.000000000
1410	17562	809	20070215	15:28	20050615	16:59	20050621	16:38	356	1	1176	101	1	2006/02/16 02:30:53.000000000
1411	18189	2276	20070215	15:34	20050615	17:05	20050621	14:05	520	1	1490	101	1	2006/02/16 02:30:53.000000000
1412	19137	4236	20070215	15:38	20050615	17:09	20050618	17:05	166	2	1918	102	3	2006/02/16 02:30:53.000000000
1413	18875	3625	20070215	15:53	20050615	17:25	20050621	17:17	96	2	1789	102	8	2006/02/16 02:30:53.000000000
1416	19141	3816	20070215	16:13	20050615	17:44	20050622	20:53	167	2	1832	102	4	2006/02/16 02:30:53.000000000
1417	18355	1334	20070215	16:14	20050615	17:45	20050619	14:00	570	2	1293	102	5	2006/02/16 02:30:53.000000000
1418	18438	2974	20070215	16:19	20050615	17:51	20050618	23:20	591	2	1649	102	1	2006/02/16 02:30:53.000000000
1420	19459	4149	20070215	16:24	20050615	17:56	20050624	15:45	255	2	1898	102	7	2006/02/16 02:30:53.000000000
1421	18230	2439	20070215	16:25	20050615	17:57	20050621	20:38	533	2	1530	102	6	2006/02/16 02:30:53.000000000
1422	18496	1021	20070215	16:31	20050615	18:02	20050619	15:54	1	2	1228	102	1	2006/02/16 02:30:53.000000000
1423	18442	1396	20070215	16:36	20050615	18:08	20050624	19:13	592	1	1304	101	6	2006/02/16 02:30:53.000000000
1424	19342	887	20070215	16:36	20050615	18:08	20050624	23:16	224	2	1197	102	8	2006/02/16 02:30:53.000000000
1425	18919	1308	20070215	16:42	20050615	18:13	20050618	22:50	108	2	1287	102	3	2006/02/16 02:30:53.000000000
1426	17592	4412	20070215	16:44	20050615	18:16	20050618	22:15	363	2	1961	102	5	2006/02/16 02:30:53.000000000
1427	18894	14	20070215	16:45	20050615	18:17	20050616	15:47	100	1	1003	101	3	2006/02/16 02:30:53.000000000
